,chembl_id,IC50,unit,smiles,pIC50
502,CHEMBL3954570,19.62,nM,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.707300997
503,CHEMBL3680523,20,nM,COCCNc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,7.698970004
504,CHEMBL484609,20,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,7.698970004
505,CHEMBL3685216,20,nM,COc1ccc(C(=O)Nc2ccc3c(c2)CN(c2ncnc4c(C(N)=O)cccc24)CC3)cc1,7.698970004
506,CHEMBL1099345,20,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.698970004
507,CHEMBL1078061,21,nM,Fc1cc(CCNc2ncnc3ccsc23)ccc1Nc1nc2cc(C(F)(F)F)ccc2[nH]1,7.677780705
508,CHEMBL2380848,21,nM,O=C(Nc1ncc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cn1)c1ccccc1,7.677780705
509,CHEMBL3675533,21,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cncc(N5CCOCC5)c4)c3)ncnc12,7.677780705
510,CHEMBL4763465,21,nM,O=C(Nc1ccc(Cl)cc1)Nc1ccc(CCNc2n[nH]c(=O)c3ccccc23)cc1,7.677780705
511,CHEMBL2023292,21,nM,Cc1cn2c(-c3cnn(Cc4nc(-c5ccccc5)c[nH]4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.677780705
512,CHEMBL3361346,21.5,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C/c2cccs2)cc1,7.66756154
513,CHEMBL1243294,22,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccccc4)c4ccccc34)cc2)n1,7.657577319
514,CHEMBL3670453,22,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccccc4C(F)(F)F)c3)ncnc12,7.657577319
515,CHEMBL512833,22,nM,Cc1[nH]nc2c1CCCC1c3ccccc3NC21,7.657577319
516,CHEMBL1095988,22,nM,CCn1cc(-c2ccnc3[nH]c(CNCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.657577319
517,CHEMBL3685231,22,nM,COC1C=CC(C(=O)Nc2cccc(CNc3ncnc4c3=CC(CN3CCN(C)CC3)CC=4C(N)=O)c2)=CC1,7.657577319
518,CHEMBL486850,22,nM,O=C(Nc1cc(CN2CCCC2)cc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.657577319
519,CHEMBL5173220,22,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccc[nH]1,7.657577319
520,CHEMBL2012403,22,nM,Cn1cc(Nc2ncc3cnn([C@@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.657577319
521,CHEMBL4877440,22.2,nM,COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4cc(N(C)C)ccc34)cc2)cc1,7.653647026
522,CHEMBL4784119,22.84,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(Cl)c5)c4)ncnc3c2)cn1,7.6413039
523,CHEMBL1822654,23,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC5CCCC5)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.638272164
524,CHEMBL3670466,23,nM,NC(=O)c1cccc2c(NCCNCc3ccccc3)ncnc12,7.638272164
525,CHEMBL457099,23,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)Nc3ccccc3)c3ccccc23)n1,7.638272164
526,CHEMBL1099347,23,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.638272164
527,CHEMBL1822652,23,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)C)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.638272164
528,CHEMBL4290876,23,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)N(C)C)cc2c1C(N)=O,7.638272164
529,CHEMBL2012399,23,nM,Cn1cc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1C(N)=O,7.638272164
530,CHEMBL2022850,23,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(C(N)=O)c5)cc4)csc23)cn1,7.638272164
531,CHEMBL1822653,23,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OCC5CC5)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.638272164
532,CHEMBL1801131,24,nM,CCSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,7.619788758
533,CHEMBL2063460,24,nM,Nc1ncnn2ccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,7.619788758
534,CHEMBL2407749,24,nM,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,7.619788758
535,CHEMBL1096492,24,nM,CCn1cc(-c2ccnc3[nH]c(CNCCS(C)(=O)=O)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.619788758
536,CHEMBL2011928,24,nM,COc1ccc(-c2nc3c(NCCCNC(C)=O)c(Br)cnc3[nH]2)cc1,7.619788758
537,CHEMBL523923,24,nM,O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,7.619788758
538,CHEMBL3944825,24.33,nM,CC1(C)CN(c2ccc(-c3oc(-c4c(F)ccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.613857891
539,CHEMBL1095828,25,nM,CCn1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,7.602059991
540,CHEMBL2071272,25,nM,NC(=O)Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.602059991
541,CHEMBL2011931,25,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2)cc1,7.602059991
542,CHEMBL485351,25,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(CC)CC3)n2)cc1,7.602059991
543,CHEMBL1650533,25,nM,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,7.602059991
544,CHEMBL1086579,25,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,7.602059991
545,CHEMBL3393483,25,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(N)cccc3[nH]2)o1,7.602059991
546,CHEMBL3322563,25,nM,O=C(CC(=O)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1)Nc1ccc(F)cc1,7.602059991
547,CHEMBL3670493,25,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(Cl)c4)c3)ncnc12,7.602059991
548,CHEMBL3322590,25.5,nM,O=C1Nc2cc(NC(=O)c3c[nH]cc(-c4ccccc4F)c3=O)ccc2/C1=C/c1ccc[nH]1,7.59345982
549,CHEMBL2170411,25.6,nM,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,7.591760035
550,CHEMBL4168177,25.7,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,7.590066877
551,CHEMBL1090156,26,nM,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,7.585026652
552,CHEMBL1091232,26,nM,CN1CCN(Cc2cccc(/C=C/c3n[nH]c4ccc(NC(=O)Cc5cccs5)cc34)c2)CC1,7.585026652
553,CHEMBL2071273,26,nM,CNC(=O)Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.585026652
554,CHEMBL3954695,26,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccc([N+](=O)[O-])cc4)cc23)c1,7.585026652
555,CHEMBL1801135,26,nM,Cc1cc(Nc2nc(C(=O)N3CCCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.585026652
556,CHEMBL3393490,26,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)OC(C)(C)C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.585026652
557,CHEMBL1099348,26,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.585026652
558,CHEMBL3675321,27,nM,NC(=O)c1cc(OCCCN2CCC[C@H]2CO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,7.568636236
559,CHEMBL4460717,27,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc(C(=O)Nc5cccc(Cl)c5)cc4)n3)cc2)CC(C)(C)N1[O],7.568636236
560,CHEMBL593987,27,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.568636236
561,CHEMBL2071274,27,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CCN4CCOCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.568636236
562,CHEMBL3685203,27,nM,CN(C)CCCOC1C=CC(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)=CC1,7.568636236
563,CHEMBL1822649,27,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C(F)(F)F)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.568636236
564,CHEMBL2163411,27.1,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OCCCN5CCOCC5)C4)cc3)nn3cccc23)n[nH]1,7.567030709
565,CHEMBL3343037,27.3,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCO,7.563837353
566,CHEMBL2071200,28,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.552841969
567,CHEMBL2063456,28,nM,Nc1n[nH]c2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,7.552841969
568,CHEMBL4568087,28,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,7.552841969
569,CHEMBL594228,28,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,7.552841969
570,CHEMBL1822650,28,nM,CCC(C)(C)O[C@H]1CN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C[C@@H]1O,7.552841969
571,CHEMBL2022114,28,nM,Cc1cn2c(-c3cnn(CC(N)=O)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.552841969
572,CHEMBL1822640,28,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@@H](F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.552841969
573,CHEMBL1822655,28,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC(=NO)[C@@H](OC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,7.552841969
574,CHEMBL2022712,28,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)n4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.552841969
575,CHEMBL1822656,28,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](Oc5ccccc5F)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.552841969
576,CHEMBL3975342,28,nM,O=C(O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.552841969
577,CHEMBL2163401,28.6,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](S(=O)(=O)C(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,7.543633967
578,CHEMBL3646211,28.93,nM,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](O)CO)c5)cnc(N)c34)cc2)cc1,7.538651566
579,CHEMBL1822638,29,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC(F)(F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.537602002
580,CHEMBL2071202,29,nM,Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.537602002
581,CHEMBL3969370,29,nM,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,7.537602002
582,CHEMBL2011932,29,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2)cc1,7.537602002
583,CHEMBL2071194,29,nM,Cn1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.537602002
584,CHEMBL4288081,29,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccs3)cc2c1C(N)=O,7.537602002
585,CHEMBL3353355,29,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,7.537602002
586,CHEMBL3322591,29.2,nM,Cc1c[nH]cc(C(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)c1=O,7.534617149
587,CHEMBL3322564,29.6,nM,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,7.528708289
588,CHEMBL3329662,29.8,nM,COc1cc(OC)cc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)c1,7.525783736
589,CHEMBL4796460,29.82,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5ccc(F)c(Cl)c5)c4)ncnc3c2)cn1,7.525492361
590,CHEMBL4780095,29.89,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(C(F)(F)F)c5)c4)ncnc3c2)cn1,7.524474085
591,CHEMBL2170412,30,nM,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,7.522878745
592,CHEMBL2011929,30,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C(C)C)c(Br)cnc3[nH]2)cc1,7.522878745
593,CHEMBL2022372,30,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccc(F)cc4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.522878745
594,CHEMBL2029900,30,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(/C=N/O)n(C5CCCC5)c4n3)cn2C)CC1,7.522878745
595,CHEMBL2029905,30,nM,CC(O)c1cc2cnc(Nc3cc(C(=O)N4CCN(C)CC4)n(C)c3)nc2n1C1CCCC1,7.522878745
596,CHEMBL3983327,30,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccc(F)cc4)cc23)c1,7.522878745
597,CHEMBL3329678,30.6,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)N3CCN(C)CC3)c2C)c(F)c1,7.514278574
598,CHEMBL3393489,31,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.508638306
599,CHEMBL4277690,31,nM,O=C(Nc1cccc(Cl)c1)NC1NC=C(CCNc2ncnc3sccc23)S1,7.508638306
600,CHEMBL2170592,31,nM,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1,7.508638306
601,CHEMBL1093821,31,nM,Cc1cc(N)cc(-c2ccc3[nH]nc(/C=C/c4cccc(CN5CCN(C)CC5)c4)c3c2C)c1,7.508638306
602,CHEMBL1993941,31,nM,CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,7.508638306
603,CHEMBL2011927,31,nM,COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1,7.508638306
604,CHEMBL3944875,31,nM,Cn1cc(Nc2ncc(Cl)c(NC3COC4C(NS(C)(=O)=O)COC34)n2)cn1,7.508638306
605,CHEMBL482767,31,nM,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.508638306
606,CHEMBL2071211,31,nM,Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@H]4CC[C@H](C4)[C@H]3C(N)=O)n2)cn1,7.508638306
607,CHEMBL1093514,31,nM,O=S(=O)(Cc1ccccc1)Nc1ccc2[nH]nc(/C=C/c3ccccc3)c2c1,7.508638306
608,CHEMBL3894492,31,nM,COc1ccc(S(=O)(=O)Nc2ccc3[nH]nc(-c4cccc(NC(=O)/C=C\C(=O)O)c4)c3c2)cc1,7.508638306
609,CHEMBL518051,31,nM,CS(=O)(=O)O.O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.508638306
610,CHEMBL3974375,32,nM,Cc1ccc(S(=O)(=O)Nc2ccc3[nH]nc(-c4cccc(NC(=O)/C=C\C(=O)O)c4)c3c2)cc1,7.494850022
611,CHEMBL3685211,32,nM,COc1ccc(C(=O)Nc2ccc(C)c(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,7.494850022
612,CHEMBL1095192,32,nM,O=C(Nc1ccccc1)Nc1ccc(-c2n[nH]cc2-c2ccnc3[nH]ccc23)cc1,7.494850022
613,CHEMBL2071214,32,nM,Cn1cc(Nc2ncc(Cl)c(N[C@@H]3CCC[C@@H]3C(N)=O)n2)cn1,7.494850022
614,CHEMBL1090479,32,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,7.494850022
615,CHEMBL2022377,32,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccn4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.494850022
616,CHEMBL2071271,32,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CC(=O)O)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.494850022
617,CHEMBL3322580,32.5,nM,O=C1Nc2cc(NC(=O)c3cccn(CCO)c3=O)ccc2/C1=C/c1ccc[nH]1,7.488116639
618,CHEMBL1801114,33,nM,Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,7.48148606
619,CHEMBL3685270,33,nM,CN1CCN(Cc2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,7.48148606
620,CHEMBL3353349,33,nM,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccc(OC(F)F)cc45)ccc23)cc1,7.48148606
621,CHEMBL2063466,33,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)NC4CCCC4)cc3)c12,7.48148606
622,CHEMBL3393464,33,nM,CCOC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.48148606
623,CHEMBL4569508,33,nM,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,7.48148606
624,CHEMBL3322585,33.1,nM,O=C1Nc2cc(NC(=O)c3c[nH]cc(-c4ccccc4)c3=O)ccc2/C1=C/c1ccc[nH]1,7.480172006
625,CHEMBL3685273,34,nM,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,7.468521083
626,CHEMBL4175359,34.6,nM,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,7.460923901
627,CHEMBL1802728,35,nM,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,7.455931956
628,CHEMBL2023298,35,nM,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(C(F)(F)F)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.455931956
629,CHEMBL2022370,35,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.455931956
630,CHEMBL4434704,35,nM,COc1ccc2c(c1)C(=Cc1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,7.455931956
631,CHEMBL274654,35,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,7.455931956
632,CHEMBL4289877,35,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccccc3)cc2c1C(N)=O,7.455931956
633,CHEMBL4776298,35.3,nM,Cc1ccc(NC(=O)Nc2cccc(Nc3ncnc4cc(-c5cnn(C)c5)ccc34)c2)cc1F,7.452225295
634,CHEMBL2012413,36,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1CO,7.443697499
635,CHEMBL2063454,36,nM,Nc1nsc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,7.443697499
636,CHEMBL2063465,36,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.443697499
637,CHEMBL2163402,37.6,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@H](C(=O)N5CCCC5)C4)cc3)nn3cccc23)n[nH]1,7.424812155
638,CHEMBL4282231,37.6,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCOCC4)ncc32)cc1,7.424812155
639,CHEMBL2063464,38,nM,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3ccn4ncnc(N)c34)cc2)c1,7.420216403
640,CHEMBL3685224,38,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CNC(=O)C2)c1,7.420216403
641,CHEMBL4284087,38,nM,CCS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,7.420216403
642,CHEMBL2012308,38,nM,CC(C)n1ncc2cnc(Nc3cc(C(N)=O)n(C)c3)nc21,7.420216403
643,CHEMBL2011933,38,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,7.420216403
644,CHEMBL3685226,39,nM,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)C4CCCNC4)c3)ncnc12,7.408935393
645,CHEMBL2029906,40,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(CO)n(C5CCCC5)c4n3)cn2C)CC1,7.397940009
646,CHEMBL2012407,40,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCCC1,7.397940009
647,CHEMBL1098666,40,nM,CC(C)(C)n1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,7.397940009
648,CHEMBL2170413,40.4,nM,O=C(NCCO)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,7.393618635
649,CHEMBL3329659,40.9,nM,O=C(NC(=O)c1ccc(C(F)(F)F)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,7.388276692
650,CHEMBL2023301,41,nM,COc1cccc(CNC(=O)Cn2cc(-c3cnc4c(Nc5cc(CN6CCCC(C)C6)ns5)nc(C)cn34)cn2)c1,7.387216143
651,CHEMBL4206831,41,nM,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,7.387216143
652,CHEMBL604992,41,nM,COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.387216143
653,CHEMBL2063442,41,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)cc4)c3)c12,7.387216143
654,CHEMBL4282530,41,nM,COc1cc2c(Nc3ccc(C(=O)Nc4ccccc4)cc3)ncnc2cc1O,7.387216143
655,CHEMBL4790560,42,nM,O=C(CC1CCCCC1)Nc1ccc(CCNc2n[nH]c(=O)c3ccccc23)cc1,7.37675071
656,CHEMBL482774,42,nM,COc1cc2c(Nc3ncc(C(=O)Nc4ccccc4)s3)ncnc2cc1OCCCN1CCOCC1,7.37675071
657,CHEMBL2071201,42,nM,Cn1cc(Nc2ncc(Br)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.37675071
658,CHEMBL2163393,42.2,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)Nc5ccc(F)cc5)C4)cc3)nn3cccc23)n[nH]1,7.374687549
659,CHEMBL2170419,42.9,nM,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,7.367542708
660,CHEMBL2071205,43,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(N)=O)C[C@H]4C[C@@H]3C4(C)C)n2)cn1,7.366531544
661,CHEMBL3680539,43,nM,COc1ccc(C(=O)NC2=CCCC([C@H](C)Nc3ncnc4c(C(N)=O)cccc34)=C2)cc1F,7.366531544
662,CHEMBL3680457,43,nM,Cn1cnc2c(Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)nccc21,7.366531544
663,CHEMBL1836810,43,nM,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCOCC3)c(Cl)c2)n1,7.366531544
664,CHEMBL2011926,43,nM,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1,7.366531544
665,CHEMBL4645565,43.2,nM,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,7.364516253
666,CHEMBL2170410,43.3,nM,NS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,7.363512104
667,CHEMBL2163409,43.4,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OCCN5CCOCC5)C4)cc3)nn3cccc23)n[nH]1,7.36251027
668,CHEMBL2022116,44,nM,Cc1cn2c(-c3cnn(CC(=O)NCCC(C)C)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.356547324
