BioMarkers,Topotecan.estimate,Topotecan.se,Topotecan.n,Topotecan.tstat,Topotecan.fstat,Topotecan.pvalue,Topotecan.df,Topotecan.fdr
ENSG00000159314,-0.058786879,0.051894937,487,-1.132805663,1.283248671,0.257880888,464,0.521491305
ENSG00000060982,0.043992983,0.049920164,487,0.881266802,0.776631177,0.378629688,464,0.635778305
ENSG00000230426,0.024898479,0.04148,487,0.60025261,0.360303196,0.54863094,464,0.763161179
ENSG00000108175,-0.039066017,0.045561195,487,-0.857440561,0.735204316,0.391644101,464,0.647854728
ENSG00000112273,-0.012134299,0.042591945,487,-0.284896577,0.081166059,0.775850492,464,0.897422846
ENSG00000270076,0.005859686,0.044926587,487,0.130428023,0.017011469,0.896284322,464,0.955577522
ENSG00000147459,-0.064372895,0.048497632,487,-1.327340995,1.761834117,0.185048622,464,0.433703854
ENSG00000203993,-0.015732567,0.0437308,487,-0.359759414,0.129426836,0.719190737,464,0.866230095
ENSG00000162623,0.054012249,0.04194716,487,1.287625902,1.657980465,0.198518063,464,0.452937084
ENSG00000205659,0.062056743,0.045186774,487,1.373338636,1.88605901,0.17031032,464,0.413318852
ENSG00000158164,0.100929577,0.047530881,487,2.12345266,4.509051201,0.034244513,464,0.160701226
ENSG00000223745,-0.094942124,0.047137324,487,-2.014160223,4.056841403,0.044569317,464,0.189240033
ENSG00000251562,-0.131060319,0.042732492,487,-3.066994493,9.406455223,0.002288582,464,0.030429322
ENSG00000163376,0.144811558,0.062105628,487,2.331697837,5.436814802,0.020143752,464,0.117670283
ENSG00000141665,0.019810924,0.042694105,487,0.464020117,0.215314669,0.642850949,464,0.822941274
ENSG00000139734,0.074245554,0.042737517,487,1.737245369,3.018021471,0.083007438,464,0.273523557
ENSG00000169592,0.081685321,0.041832939,487,1.952655575,3.812863793,0.05146129,464,0.207044578
ENSG00000238018,0.034336218,0.041699986,487,0.823410786,0.678005323,0.410697434,464,0.663891993
ENSG00000196914,-0.084263298,0.043671611,487,-1.929475368,3.722875197,0.05428126,464,0.214215204
ENSG00000161944,0.016444926,0.047164466,487,0.348671941,0.121572122,0.727493765,464,0.870182612
ENSG00000128519,-0.054968215,0.041999073,487,-1.30879592,1.71294676,0.191251331,464,0.442832637
ENSG00000011332,0.101884947,0.043886494,487,2.321555866,5.389621637,0.020689085,464,0.119182464
ENSG00000108255,0.018087306,0.041321049,487,0.437726211,0.191604236,0.661788448,464,0.833064982
ENSG00000167637,-0.004290104,0.045757731,487,-0.093756926,0.008790361,0.925342719,464,0.967602922
ENSG00000099282,-0.117486296,0.051235808,487,-2.293050519,5.258080683,0.022291532,464,0.124688909
ENSG00000111339,-0.138368963,0.043932951,487,-3.149548583,9.91965628,0.001740799,464,0.025425066
ENSG00000134109,-0.074373266,0.052599973,487,-1.413941161,1.999229608,0.158049765,464,0.396057419
ENSG00000006016,0.028965508,0.044160156,487,0.655919525,0.430230424,0.512201011,464,0.738550783
ENSG00000115738,-0.029820776,0.044484395,487,-0.670364875,0.449389065,0.502958726,464,0.73218797
ENSG00000170606,0.024076932,0.042577607,487,0.565483433,0.319771513,0.57201832,464,0.779544544
ENSG00000257704,0.001508287,0.043557259,487,0.034627689,0.001199077,0.972391513,464,0.988558927
ENSG00000137216,-0.123111089,0.048828023,487,-2.521320335,6.357056231,0.012025471,464,0.085815651
ENSG00000050344,0.009478164,0.044735916,487,0.211869219,0.044888566,0.832302097,464,0.923683268
ENSG00000081026,0.021923534,0.045954081,487,0.477074796,0.227600361,0.633533477,464,0.817400255
ENSG00000197497,-0.045176062,0.044595946,487,-1.013008282,1.02618578,0.311584145,464,0.574085473
ENSG00000173714,0.044960311,0.04254003,487,1.056894195,1.117025339,0.291109822,464,0.553778893
ENSG00000131477,0.020039494,0.045013778,487,0.445185787,0.198190385,0.65639311,464,0.830659789
ENSG00000135334,0.007808145,0.044761599,487,0.174438464,0.030428778,0.861596972,464,0.939517309
ENSG00000230054,-0.010497817,0.042003967,487,-0.249924409,0.06246221,0.802756418,464,0.909861373
ENSG00000223910,-0.025853766,0.041795694,487,-0.618574864,0.382634863,0.536500001,464,0.754998666
ENSG00000047617,-0.095617213,0.041338998,487,-2.313002707,5.349981521,0.021158981,464,0.120663149
ENSG00000166349,0.096053208,0.044644116,487,2.151531169,4.629086372,0.031949752,464,0.154457226
ENSG00000120137,0.07169985,0.043146334,487,1.661783151,2.761523241,0.097231675,464,0.298418149
ENSG00000278705,0.086185583,0.04620773,487,1.865176738,3.478884265,0.062787598,464,0.2330847
ENSG00000165752,0.101595554,0.043028106,487,2.361144029,5.575001125,0.018631114,464,0.112505859
ENSG00000154710,-0.043477531,0.04205704,487,-1.033775349,1.068691471,0.301779693,464,0.564329154
ENSG00000272047,0.07732344,0.042529849,487,1.818098151,3.305480886,0.069693799,464,0.246041719
ENSG00000008283,-0.10300073,0.051920979,487,-1.983797923,3.9354542,0.047867241,464,0.198117743
ENSG00000130312,0.019607285,0.04349888,487,0.450753778,0.203178969,0.652377577,464,0.828546512
ENSG00000255420,-0.056598855,0.043382038,487,-1.30466106,1.702140483,0.192654993,464,0.444899501
ENSG00000161677,-0.054738094,0.045103917,487,-1.213599573,1.472823923,0.22551806,464,0.485306139
ENSG00000091592,0.044842245,0.043972266,487,1.019784738,1.039960912,0.308361974,464,0.570774651
ENSG00000162729,-0.107559814,0.049019489,487,-2.19422554,4.81462572,0.028714252,464,0.145431416
ENSG00000267034,0.039235193,0.043684632,487,0.898146346,0.806666858,0.36957334,464,0.628665305
ENSG00000273901,0.006209837,0.042561279,487,0.145903447,0.021287816,0.884060973,464,0.950262329
ENSG00000112339,0.099458813,0.048191974,487,2.063804476,4.259288914,0.039591724,464,0.175201036
ENSG00000179051,0.122300147,0.049478408,487,2.471788236,6.109737084,0.013801708,464,0.093146411
ENSG00000109854,-0.079372518,0.047021316,487,-1.688011396,2.849382471,0.092081003,464,0.289682641
ENSG00000180245,0.004081759,0.04318426,487,0.094519591,0.008933953,0.924737223,464,0.967602922
ENSG00000254528,-0.113665252,0.041440719,487,-2.742839755,7.523169919,0.006326733,464,0.058204922
ENSG00000170919,0.040641965,0.043642409,487,0.931249352,0.867225356,0.352208864,464,0.61220749
ENSG00000158435,-0.010120944,0.045963884,487,-0.220193402,0.048485134,0.82581738,464,0.920950634
ENSG00000090932,-0.033080834,0.046191881,487,-0.716161225,0.5128869,0.474252071,464,0.711866061
ENSG00000141622,0.00112724,0.046942456,487,0.024013228,0.000576635,0.98085238,464,0.992349842
ENSG00000103274,0.009883209,0.042247554,487,0.233935656,0.054725891,0.815138111,464,0.915222381
ENSG00000145365,0.288776979,0.065249297,487,4.425748508,19.58724985,1.20E-05,464,0.000923587
ENSG00000234215,-0.046007901,0.043093468,487,-1.067630508,1.139834902,0.286242363,464,0.549172854
ENSG00000169905,-0.015366233,0.042548173,487,-0.361149068,0.130428649,0.71815239,464,0.865531644
ENSG00000197386,0.022886949,0.042205734,487,0.542271086,0.294057931,0.587892103,464,0.789798824
ENSG00000174442,0.090187612,0.041932981,487,2.150756049,4.625751582,0.032011279,464,0.154642666
ENSG00000112739,0.150978648,0.045259523,487,3.335842691,11.12784646,0.000918678,464,0.0167081
ENSG00000104863,0.089412894,0.045665903,487,1.957979299,3.833682934,0.050831303,464,0.205833371
ENSG00000147509,-0.055242633,0.051120584,487,-1.080633843,1.167769503,0.280421368,464,0.543998981
ENSG00000105135,0.049747448,0.043944758,487,1.132045122,1.281526158,0.25820015,464,0.521768069
ENSG00000067167,-0.097760738,0.043388125,487,-2.253168059,5.076766302,0.024714777,464,0.133106158
ENSG00000280099,0.087965605,0.047775285,487,1.841236649,3.390152397,0.066225053,464,0.240103287
ENSG00000245149,0.016288206,0.04389766,487,0.371049531,0.137677754,0.710769991,464,0.862304755
ENSG00000130164,-0.029114105,0.044042135,487,-0.66105117,0.43698865,0.508907586,464,0.736359025
ENSG00000165629,0.101023718,0.043897751,487,2.301341563,5.296172991,0.021814638,464,0.12298597
ENSG00000184361,-0.08296409,0.042471169,487,-1.953421366,3.815855035,0.051370267,464,0.20688621
ENSG00000260704,-0.004338139,0.046256856,487,-0.093783694,0.008795381,0.925321467,464,0.967602922
ENSG00000066027,0.005100229,0.050522034,487,0.100950587,0.010191021,0.919633291,464,0.965626328
ENSG00000109758,-0.049455907,0.042723745,487,-1.157574226,1.339978088,0.247633356,464,0.511019737
ENSG00000072163,-0.025643617,0.042760706,487,-0.599700512,0.359640704,0.548998576,464,0.763236446
ENSG00000261757,0.041541675,0.042162438,487,0.985276862,0.970770494,0.325001576,464,0.586819798
ENSG00000089022,0.132255144,0.048427288,487,2.731004564,7.45838593,0.00655467,464,0.059148586
ENSG00000159685,0.072955465,0.045662268,487,1.597718824,2.55270544,0.110786309,464,0.322862036
ENSG00000198553,0.16462929,0.045371332,487,3.628487031,13.16591814,0.000316752,464,0.008513221
ENSG00000122741,-0.007184008,0.043348257,487,-0.165727729,0.02746568,0.868443407,464,0.942787248
ENSG00000175857,0.046425043,0.064194258,487,0.723196193,0.523012734,0.469923749,464,0.710070077
ENSG00000231163,-0.039520491,0.043289207,487,-0.912940991,0.833461253,0.361747681,464,0.62136571
ENSG00000236756,-0.062268412,0.042657173,487,-1.459740715,2.130842954,0.145038034,464,0.376374062
ENSG00000145982,0.002014431,0.042643862,487,0.047238477,0.002231474,0.962343486,464,0.984450198
ENSG00000164520,-0.006451997,0.042327194,487,-0.152431473,0.023235354,0.878912895,464,0.947245335
ENSG00000173261,0.030670656,0.044229112,487,0.693449518,0.480872234,0.488374471,464,0.723100444
ENSG00000260989,0.012700736,0.042267651,487,0.30048361,0.0902904,0.763942881,464,0.890925582
ENSG00000267577,0.043043926,0.042425545,487,1.014575694,1.029363839,0.310836876,464,0.573086277
ENSG00000181381,-0.064174016,0.044516802,487,-1.441568411,2.078119484,0.150098714,464,0.383657983
ENSG00000260475,0.030072862,0.044202645,487,0.680340779,0.462863576,0.496628029,464,0.728907106
ENSG00000099904,0.047667013,0.042405174,487,1.124084829,1.263566704,0.26155824,464,0.525111013
ENSG00000237435,-0.110872437,0.042081359,487,-2.634716129,6.94172908,0.008702409,464,0.070778654
ENSG00000159658,-0.087699137,0.04614982,487,-1.900313725,3.611192254,0.05801152,464,0.222533079
ENSG00000116005,-0.11023359,0.054104479,487,-2.037420795,4.151083496,0.042174747,464,0.182446902
ENSG00000132646,0.184735351,0.042000008,487,4.398459852,19.34644907,1.35E-05,464,0.001003116
ENSG00000007376,0.042655071,0.042660163,487,0.999880636,0.999761287,0.317889422,464,0.580415591
ENSG00000123610,0.01312896,0.050291498,487,0.261057245,0.068150885,0.794164189,464,0.90605555
ENSG00000267097,-0.038573126,0.0427969,487,-0.901306544,0.812353487,0.36789294,464,0.627379341
ENSG00000273038,-0.009898644,0.047598772,487,-0.207960067,0.043247389,0.835351394,464,0.925510592
ENSG00000225742,-0.034524552,0.041749716,487,-0.826940996,0.683831411,0.408695556,464,0.662182732
ENSG00000103034,-0.003493684,0.04699258,487,-0.074345437,0.005527244,0.940767563,464,0.974291683
ENSG00000164100,0.098626173,0.042008666,487,2.347757776,5.511966575,0.01930594,464,0.115054211
ENSG00000171714,0.073234927,0.042999177,487,1.703170442,2.900789553,0.089205817,464,0.284442448
ENSG00000122783,-0.047364353,0.04521883,487,-1.04744754,1.097146349,0.295438521,464,0.55857435
ENSG00000178685,-0.068452786,0.045144526,487,-1.516303133,2.299175191,0.130123671,464,0.353740198
ENSG00000113407,0.0364639,0.042304362,487,0.861941836,0.742943729,0.389164757,464,0.64562014
ENSG00000121690,0.118470556,0.050809364,487,2.331667764,5.436674562,0.02014535,464,0.117670283
ENSG00000164107,0.100986101,0.079309902,487,1.273310118,1.621318657,0.20354555,464,0.4584802
ENSG00000037749,-0.008878168,0.042061763,487,-0.211074561,0.04455247,0.832921759,464,0.924012482
ENSG00000226367,0.022550286,0.04137078,487,0.545077626,0.297109619,0.585962026,464,0.788369523
ENSG00000189134,-0.077393814,0.041245707,487,-1.876408935,3.520910491,0.061226572,464,0.229588178
ENSG00000179909,-0.003523665,0.042645899,487,-0.082626116,0.006827075,0.934184466,464,0.970888553
ENSG00000171530,0.07890868,0.042551367,487,1.854433465,3.438923475,0.064311425,464,0.236130624
ENSG00000228309,-0.055811831,0.042349291,487,-1.317892923,1.736841757,0.188189771,464,0.438685912
ENSG00000232581,0.042957397,0.042370388,487,1.01385422,1.02790038,0.311180694,464,0.573447654
ENSG00000277550,0.05798999,0.043238196,487,1.341175061,1.798750543,0.180519734,464,0.427559907
ENSG00000230651,-0.037327824,0.041755841,487,-0.893954535,0.799154711,0.37180966,464,0.630635831
ENSG00000227388,0.096698451,0.049539978,487,1.951927593,3.81002133,0.051547943,464,0.207226664
ENSG00000173327,-0.069360661,0.046445784,487,-1.493368308,2.230148903,0.136020463,464,0.362721235
ENSG00000175354,0.108579381,0.046214962,487,2.349442189,5.519878598,0.019219864,464,0.11474614
ENSG00000157837,0.041495845,0.043347964,487,0.957273217,0.916372012,0.338927868,464,0.600061152
ENSG00000130545,-0.118137596,0.053897678,487,-2.191886567,4.804366723,0.02888388,464,0.145758776
ENSG00000267213,-0.021321375,0.042033255,487,-0.50725016,0.257302725,0.612220298,464,0.804561215
ENSG00000133983,0.066459251,0.044248175,487,1.501965942,2.255901691,0.133786118,464,0.359106331
ENSG00000163053,0.023501891,0.045786062,487,0.513297943,0.263474778,0.607987231,464,0.802563519
ENSG00000091181,-0.162590394,0.042732576,487,-3.804834849,14.47676823,0.000160896,464,0.005378594
ENSG00000224078,0.007411465,0.048829218,487,0.151783413,0.023038204,0.879423737,464,0.947507541
ENSG00000171532,0.129311529,0.041666543,487,3.103485891,9.631624676,0.002029379,464,0.028045155
ENSG00000166478,0.17110467,0.043651039,487,3.91983042,15.36507052,0.000101968,464,0.003964675
ENSG00000261275,0.017755185,0.041773696,487,0.425032666,0.180652767,0.671009896,464,0.837726926
ENSG00000159450,-0.021171232,0.043383055,487,-0.488006931,0.238150764,0.62577545,464,0.812931595
ENSG00000140832,-0.090056959,0.055487757,487,-1.623005929,2.634148246,0.105267309,464,0.31348492
ENSG00000082397,-0.006397428,0.050098171,487,-0.127697836,0.016306737,0.898443426,464,0.956053246
ENSG00000182810,0.104696914,0.046743523,487,2.239816492,5.016777916,0.025575644,464,0.135806601
ENSG00000137198,-0.075855485,0.051547677,487,-1.471559722,2.165488015,0.141817686,464,0.371208588
ENSG00000167695,0.092075884,0.054217529,487,1.698267822,2.884113596,0.090127642,464,0.285829608
ENSG00000146463,0.062195498,0.045332757,487,1.371976958,1.882320773,0.170733556,464,0.413985877
ENSG00000070785,0.116569427,0.042595188,487,2.736680637,7.489420909,0.006444444,464,0.058759147
ENSG00000175470,0.036527585,0.043886604,487,0.832317423,0.692752292,0.405657965,464,0.660344288
ENSG00000267857,-0.079972013,0.041934793,487,-1.907056327,3.636863835,0.057130555,464,0.220718164
ENSG00000175213,-0.06240596,0.042863926,487,-1.455908619,2.119669908,0.146094149,464,0.377975686
ENSG00000008294,-0.016139825,0.045694337,487,-0.353212796,0.124759279,0.724089328,464,0.86836945
ENSG00000147669,0.051304289,0.042751667,487,1.200053529,1.440128473,0.230730907,464,0.491453642
ENSG00000172845,0.148067171,0.044359846,487,3.337864873,11.14134191,0.000912176,464,0.016604918
ENSG00000168538,0.104997895,0.04690964,487,2.238301036,5.009991527,0.025674981,464,0.136120286
ENSG00000273344,0.079865052,0.046021089,487,1.735401186,3.011617275,0.083333696,464,0.27420508
ENSG00000211782,0.007184982,0.043302935,487,0.16592367,0.027530664,0.868289291,464,0.942731583
ENSG00000243766,-0.019490458,0.045704761,487,-0.426442632,0.181853318,0.669983113,464,0.8373229
ENSG00000256628,-0.128393546,0.041821909,487,-3.070006816,9.424941849,0.002266085,464,0.030230567
ENSG00000163412,-0.053323679,0.04204431,487,-1.268273384,1.608517377,0.205336305,464,0.460496096
ENSG00000149806,0.074250802,0.045372968,487,1.636454577,2.677983583,0.102422537,464,0.308150997
ENSG00000091164,0.028481789,0.045123263,487,0.631199686,0.398413044,0.52822077,464,0.749990901
ENSG00000149948,0.057531642,0.046206939,487,1.245086628,1.550240711,0.213728346,464,0.470273517
ENSG00000224504,-0.035387168,0.042631909,487,-0.830062946,0.689004495,0.406930055,464,0.661232446
ENSG00000151690,-0.089979055,0.046483829,487,-1.935706602,3.746960048,0.053510777,464,0.212346373
ENSG00000224086,0.035193008,0.0426299,487,0.825547529,0.681528723,0.409485053,464,0.662948232
ENSG00000166348,0.035193744,0.049601577,487,0.70952873,0.503431019,0.478352813,464,0.71518978
ENSG00000117748,0.184260929,0.045592272,487,4.041494769,16.33367996,6.22E-05,464,0.002855028
ENSG00000260714,0.010925073,0.042416463,487,0.257566819,0.066340666,0.796855428,464,0.906803946
ENSG00000164209,-0.069711887,0.046455988,487,-1.500600689,2.251802429,0.134139004,464,0.359716005
ENSG00000168310,0.058954135,0.051636915,487,1.141705224,1.303490818,0.254165416,464,0.518058662
ENSG00000178802,0.03438603,0.041949813,487,0.819694467,0.67189902,0.41281115,464,0.665875282
ENSG00000100097,-0.073134477,0.04784791,487,-1.528477976,2.336244922,0.127075302,464,0.348569294
ENSG00000157881,0.083691131,0.042609244,487,1.964154303,3.857902126,0.050108711,464,0.203938379
ENSG00000163607,0.085890606,0.043128208,487,1.99151807,3.966144222,0.047009762,464,0.195922518
ENSG00000204711,-0.100752821,0.041677855,487,-2.417418574,5.843912563,0.016015518,464,0.10236027
ENSG00000165617,-0.008549388,0.048039136,487,-0.17796715,0.031672306,0.858826443,464,0.938298816
ENSG00000259408,0.01743903,0.042373033,487,0.411559645,0.169381342,0.680852251,464,0.843180498
ENSG00000124701,-0.049939418,0.041924122,487,-1.191185793,1.418923594,0.234189626,464,0.495814451
ENSG00000157150,0.007531573,0.046084671,487,0.163429022,0.026709045,0.870251811,464,0.943471698
ENSG00000242732,-0.092933365,0.045676125,487,-2.034615815,4.139661516,0.042457591,464,0.183186986
ENSG00000276900,-0.07805879,0.043534452,487,-1.79303484,3.214973936,0.073618529,464,0.254512675
ENSG00000164708,-0.080202098,0.04278543,487,-1.874518902,3.513821112,0.061486965,464,0.230176667
ENSG00000177646,0.036439324,0.043266929,487,0.842198075,0.709297597,0.400110968,464,0.655609651
ENSG00000113302,-0.022610397,0.042847975,487,-0.527688811,0.278455481,0.597967579,464,0.795965086
ENSG00000049283,-0.06616495,0.052428716,487,-1.261998283,1.592639666,0.207583385,464,0.463291317
