BioMarkers,Irinotecan.estimate,Irinotecan.se,Irinotecan.n,Irinotecan.tstat,Irinotecan.fstat,Irinotecan.pvalue,Irinotecan.df,Irinotecan.fdr
ENSG00000185008,0.069449994,0.053219598,309,1.304970288,1.702947451,0.192951937,286,0.48223314
ENSG00000131482,0.037072912,0.053207745,309,0.696757812,0.485471449,0.486520291,286,0.749282877
ENSG00000231944,0.020971653,0.050990344,309,0.411286757,0.169156797,0.6811703,286,0.865796248
ENSG00000140153,0.019472071,0.056300006,309,0.345862682,0.119620995,0.729700191,286,0.89107567
ENSG00000069188,-0.068191406,0.053717045,309,-1.269455656,1.611517662,0.205310606,286,0.497716654
ENSG00000116685,0.04776932,0.05254542,309,0.909105311,0.826472467,0.364059996,286,0.656792276
ENSG00000144048,0.000987407,0.053627966,309,0.018412159,0.000339008,0.98532289,286,0.994617222
ENSG00000265666,-0.013541617,0.061067407,309,-0.221748682,0.049172478,0.824667782,286,0.933601295
ENSG00000104064,0.167994756,0.06525254,309,2.574532037,6.628215212,0.010540709,286,0.09789757
ENSG00000258701,-0.105093676,0.050859865,309,-2.066338066,4.269753002,0.039696704,286,0.206089399
ENSG00000168214,0.072015244,0.055439354,309,1.298991392,1.687378637,0.194993144,286,0.485156898
ENSG00000178171,-0.020244261,0.055006141,309,-0.368036381,0.135450778,0.713118344,286,0.882048411
ENSG00000197580,-0.028147393,0.051852941,309,-0.542831172,0.294665681,0.58766882,286,0.813991558
ENSG00000185313,-0.034532352,0.052849633,309,-0.653407603,0.426941496,0.514018492,286,0.768584542
ENSG00000019995,-0.080105275,0.053881663,309,-1.486688993,2.210244163,0.138198537,286,0.405879656
ENSG00000139220,0.152913752,0.053677361,309,2.848756881,8.115415768,0.004707635,286,0.060767538
ENSG00000101842,-0.044550716,0.052353685,309,-0.850956634,0.724127193,0.395505332,286,0.684957703
ENSG00000231638,-0.058531573,0.054793934,309,-1.068212656,1.141078279,0.286325394,286,0.586835179
ENSG00000189120,-0.002684384,0.059082308,309,-0.04543465,0.002064307,0.96379257,286,0.986857354
ENSG00000085644,-0.08689172,0.0529595,309,-1.640720171,2.691962679,0.101954782,286,0.343404972
ENSG00000169946,0.057391437,0.055201921,309,1.039663767,1.080900748,0.299374261,286,0.59797209
ENSG00000153904,0.037112233,0.085061043,309,0.436301171,0.190358712,0.662947401,286,0.855559343
ENSG00000130684,0.032021829,0.051781743,309,0.618399982,0.382418538,0.536803882,286,0.782747728
ENSG00000166086,0.165656254,0.057301051,309,2.890981065,8.357771517,0.004134851,286,0.055605283
ENSG00000108852,0.031690374,0.056045577,309,0.56543934,0.319721647,0.57221828,286,0.805263816
ENSG00000196653,-0.083780071,0.053933461,309,-1.553396912,2.413041967,0.121434194,286,0.377622185
ENSG00000167615,-0.042569425,0.057740583,309,-0.737253116,0.543542157,0.461572832,286,0.731257549
ENSG00000179636,0.056662795,0.054559834,309,1.038544125,1.078573899,0.299894019,286,0.598174901
ENSG00000085465,0.020677477,0.05616732,309,0.368140702,0.135527577,0.713040645,286,0.882006788
ENSG00000177409,-0.175917234,0.058440677,309,-3.010184746,9.061212204,0.002843767,286,0.044947223
ENSG00000167987,-0.073945905,0.061882111,309,-1.19494799,1.4279007,0.233097317,286,0.531610556
ENSG00000183114,-0.032626857,0.053167272,309,-0.6136643,0.376583873,0.539924948,286,0.784474806
ENSG00000233392,-0.052544166,0.052435999,309,-1.002062844,1.004129943,0.317160294,286,0.613605578
ENSG00000113492,-0.013464468,0.054412513,309,-0.247451676,0.061232332,0.804736235,286,0.924447155
ENSG00000148204,-0.110147594,0.053952988,309,-2.041547606,4.167916629,0.042113925,286,0.213284742
ENSG00000156931,-0.039010913,0.054255578,309,-0.719021233,0.516991534,0.472714896,286,0.739156885
ENSG00000253522,-0.01468583,0.074129946,309,-0.198109282,0.039247288,0.843100303,286,0.940514789
ENSG00000120664,0.012039668,0.056754176,309,0.212137127,0.04500216,0.832151161,286,0.936838067
ENSG00000145708,0.005501928,0.055781885,309,0.098632875,0.009728444,0.92149886,286,0.971795153
ENSG00000128309,0.124440941,0.056077362,309,2.21909404,4.92437836,0.027265049,286,0.168224498
ENSG00000104783,-0.079482302,0.056945341,309,-1.395764784,1.948159334,0.163867947,286,0.442819403
ENSG00000178694,-0.04436744,0.053016645,309,-0.83685869,0.700332466,0.403370707,286,0.689896797
ENSG00000163382,-0.035758499,0.055806862,309,-0.640754514,0.410566347,0.522195258,286,0.772662221
ENSG00000052802,-0.088150229,0.052392554,309,-1.682495356,2.830790623,0.093564188,286,0.32938279
ENSG00000161057,0.048433437,0.052531878,309,0.921981836,0.850050507,0.357315148,286,0.651272394
ENSG00000163918,0.170776999,0.052552914,309,3.24962,10.56003014,0.001293564,286,0.027331228
ENSG00000021852,0.081879723,0.053857419,309,1.520305385,2.311328463,0.129538987,286,0.391944498
ENSG00000182612,-0.095464169,0.053115842,309,-1.797282423,3.230224107,0.07334564,286,0.287749431
ENSG00000125351,0.149787281,0.054365055,309,2.755212562,7.591196259,0.006241785,286,0.070653195
ENSG00000164199,-0.018964076,0.052882788,309,-0.358605824,0.128598137,0.720154556,286,0.885826822
ENSG00000141971,-0.011802794,0.051975616,309,-0.227083287,0.051566819,0.820521213,286,0.931807907
ENSG00000130363,-0.0566542,0.054060258,309,-1.047982424,1.098267161,0.295531519,286,0.594865614
ENSG00000250626,0.002049093,0.051065718,309,0.040126582,0.001610143,0.968020206,286,0.988676906
ENSG00000136147,0.026583506,0.058031717,309,0.458085802,0.209842602,0.647238652,286,0.848748137
ENSG00000196867,0.023092396,0.056301941,309,0.410152744,0.168225273,0.682000974,286,0.865917666
ENSG00000170523,-0.118621333,0.054524776,309,-2.175549199,4.733014318,0.030407777,286,0.179189322
ENSG00000089154,0.029056498,0.054516112,309,0.532989189,0.284077475,0.594454963,286,0.818213237
ENSG00000038382,-0.11845196,0.062652043,309,-1.890632034,3.574489488,0.059684213,286,0.257734889
ENSG00000106829,0.083606431,0.056346009,309,1.483803958,2.201674186,0.138962133,286,0.407004041
ENSG00000197061,0.070372336,0.051442169,309,1.367989275,1.871394655,0.172389279,286,0.454591118
ENSG00000137073,0.124945294,0.053396282,309,2.339962446,5.475424247,0.019973466,286,0.14292334
ENSG00000006283,0.088549461,0.054365642,309,1.628776166,2.652911798,0.104461382,286,0.347175884
ENSG00000254451,-0.08591832,0.05311125,309,-1.617704722,2.616968568,0.106828572,286,0.352107553
ENSG00000179941,-0.065503472,0.054257544,309,-1.207269401,1.457499405,0.228325906,286,0.525456608
ENSG00000170889,0.153149069,0.055692842,309,2.749887845,7.561883159,0.006341411,286,0.07129726
ENSG00000106554,0.127746012,0.057671525,309,2.215062143,4.906500299,0.027543703,286,0.169234464
ENSG00000267014,0.012886796,0.053041185,309,0.242958295,0.059028733,0.808211861,286,0.925849383
ENSG00000047365,0.024068369,0.056337246,309,0.427219478,0.182516482,0.669540929,286,0.859022579
ENSG00000049167,0.189415033,0.052445954,309,3.611623336,13.04382312,0.000359275,286,0.01283091
ENSG00000136710,-0.100920163,0.052370345,309,-1.927047909,3.713513643,0.05496413,286,0.246054252
ENSG00000092201,0.195682444,0.050640332,309,3.864161943,14.93174752,0.000137967,286,0.007347474
ENSG00000101337,-0.120750711,0.052185298,309,-2.313883735,5.35405794,0.021382947,286,0.148156443
ENSG00000230148,-0.018980454,0.053505003,309,-0.354741672,0.125841654,0.723044566,286,0.887978744
ENSG00000104549,-0.077097914,0.053739982,309,-1.434647187,2.05821255,0.152480217,286,0.426913429
ENSG00000163006,0.256382556,0.053535382,309,4.789030126,22.93480955,2.69E-06,286,0.000619958
ENSG00000136997,0.003655879,0.066640172,309,0.054859992,0.003009619,0.956288309,286,0.983766801
ENSG00000121904,-0.012862956,0.056069692,309,-0.229410146,0.052629015,0.818714126,286,0.930937899
ENSG00000101132,0.022843991,0.053449291,309,0.427395589,0.18266699,0.669412822,286,0.859022579
ENSG00000187783,0.010270396,0.054908552,309,0.187045478,0.034986011,0.851757594,286,0.943549129
ENSG00000234816,0.07590312,0.054185731,309,1.400795357,1.962227631,0.162359327,286,0.441377
ENSG00000125447,0.073278332,0.056828359,309,1.289467681,1.6627269,0.198277366,286,0.489457781
ENSG00000166526,0.122782009,0.054391207,309,2.257387117,5.095796597,0.024738168,286,0.159563092
ENSG00000213762,0.060796904,0.056932339,309,1.067879971,1.140367632,0.286475196,286,0.58696197
ENSG00000169876,0.042694273,0.051403368,309,0.830573458,0.68985227,0.40690744,286,0.692084819
ENSG00000005961,-0.100656555,0.066235253,309,-1.519682502,2.309434906,0.129695498,286,0.392181009
ENSG00000003509,0.126383656,0.053427069,309,2.365536041,5.595760763,0.018671131,286,0.137808199
ENSG00000277791,0.076220221,0.052104775,309,1.462826019,2.139859962,0.144613041,286,0.416053381
ENSG00000130021,-0.022908555,0.051472778,309,-0.445061555,0.198079788,0.656611924,286,0.852714
ENSG00000100365,0.060763616,0.082493475,309,0.736586932,0.542560308,0.461977345,286,0.731543799
ENSG00000179134,-0.013921695,0.052271376,309,-0.266334957,0.070934309,0.790173165,286,0.917933947
ENSG00000077150,0.00490353,0.055073073,309,0.089036795,0.007927551,0.929114984,286,0.974052318
ENSG00000172301,0.099300925,0.059693303,309,1.663518702,2.767294471,0.097303976,286,0.336121134
ENSG00000246560,-0.060507621,0.053184537,309,-1.137691979,1.294343039,0.256201325,286,0.555917059
ENSG00000112706,0.077966409,0.051073886,309,1.526541539,2.330329071,0.127980162,286,0.389532208
ENSG00000047621,0.106586895,0.050792236,309,2.098487957,4.403651705,0.036739005,286,0.198559198
ENSG00000100078,0.041809502,0.05630616,309,0.742538689,0.551363704,0.458370442,286,0.728560861
ENSG00000073464,-0.152182633,0.051788533,309,-2.93853917,8.635012454,0.003566331,286,0.050972315
ENSG00000015133,0.18876599,0.085344554,309,2.211810604,4.89210615,0.027770221,286,0.169877333
ENSG00000197405,-0.149691498,0.053710495,309,-2.787006462,7.767405019,0.005675836,286,0.067051887
ENSG00000169499,0.022415379,0.058197288,309,0.385161911,0.148349698,0.700403749,286,0.874662299
ENSG00000185664,-0.048519891,0.073352924,309,-0.661458174,0.437526916,0.508851064,286,0.765210273
ENSG00000181458,-0.278625753,0.062292257,309,-4.472879412,20.00665023,1.11E-05,286,0.001420685
ENSG00000182327,0.020274577,0.054227069,309,0.373882959,0.139788467,0.708768412,286,0.879656544
ENSG00000102057,0.02292107,0.053476529,309,0.428619248,0.18371446,0.668522975,286,0.858935134
ENSG00000257017,0.029924087,0.055200972,309,0.542093483,0.293865344,0.588176213,286,0.814216418
ENSG00000060558,0.135320313,0.063997533,309,2.114461392,4.470946978,0.035341041,286,0.193669678
ENSG00000123594,-0.10578545,0.051186921,309,-2.066649992,4.27104219,0.03966706,286,0.206042337
ENSG00000261442,0.031335986,0.053070412,309,0.590460572,0.348643688,0.555348182,286,0.795047972
ENSG00000230937,-0.019542775,0.056514092,309,-0.345803582,0.119580118,0.72974456,286,0.89107567
ENSG00000204560,-0.027354019,0.052469568,309,-0.521331132,0.271786149,0.602539562,286,0.822499979
ENSG00000111732,0.01972987,0.058867491,309,0.335157315,0.112330426,0.737752114,286,0.895604759
ENSG00000136044,0.0326638,0.059136227,309,0.552348403,0.305088758,0.581141065,286,0.810699081
ENSG00000150990,0.093473267,0.052300282,309,1.787242138,3.194234459,0.07495722,286,0.2908805
ENSG00000130762,-0.044347264,0.067972908,309,-0.652425583,0.425659142,0.514650694,286,0.768966191
ENSG00000134684,0.129445663,0.059058039,309,2.191838166,4.804154544,0.029197323,286,0.17478289
ENSG00000141002,-0.025389845,0.052198405,309,-0.486410374,0.236595052,0.627048745,286,0.836733578
ENSG00000182752,0.066822705,0.058603092,309,1.140259041,1.30019068,0.255132384,286,0.554809246
ENSG00000152601,-0.001403734,0.073106335,309,-0.01920127,0.000368689,0.984693933,286,0.994617222
ENSG00000124356,-0.039083377,0.053075513,309,-0.736373051,0.54224527,0.462107258,286,0.731543799
ENSG00000133488,0.029183954,0.053044289,309,0.550180893,0.302699015,0.582624732,286,0.811442529
ENSG00000153885,0.022306708,0.058552158,309,0.380971579,0.145139344,0.703507174,286,0.876262094
ENSG00000140470,0.05063809,0.055886881,309,0.906081879,0.820984371,0.365655226,286,0.657555479
ENSG00000186470,0.009147631,0.060631673,309,0.150872157,0.022762408,0.88018292,286,0.954448166
ENSG00000237374,0.034660809,0.055194522,309,0.62797552,0.394353253,0.530521083,286,0.778424134
ENSG00000228274,0.093225806,0.051069691,309,1.8254625,3.332313338,0.068974058,286,0.278118514
ENSG00000063177,0.077148297,0.055518284,309,1.389601629,1.930992687,0.165730664,286,0.445188759
ENSG00000121210,0.177179149,0.062087226,309,2.853713425,8.143680314,0.004636845,286,0.060095915
ENSG00000256771,-0.006296108,0.053676094,309,-0.117298168,0.01375886,0.906706107,286,0.965050026
ENSG00000151465,0.217421459,0.053126198,309,4.092546937,16.74894043,5.56E-05,286,0.004414172
ENSG00000164949,0.002362421,0.065171973,309,0.036249028,0.001313992,0.971109081,286,0.989677552
ENSG00000196588,0.004815242,0.054356067,309,0.088587019,0.00784766,0.929472123,286,0.974275314
ENSG00000103355,-0.012503687,0.055573039,309,-0.224995562,0.050623003,0.822143401,286,0.932591567
ENSG00000246863,0.007724202,0.05161956,309,0.149637106,0.022391263,0.881156398,286,0.95481094
ENSG00000166619,-0.10315169,0.057096586,309,-1.80661747,3.263866682,0.071872923,286,0.283974628
ENSG00000128604,0.027361206,0.059392948,309,0.460681059,0.212227038,0.645377542,286,0.847857229
ENSG00000272668,-0.170549732,0.051316725,309,-3.323472649,11.04547045,0.001004829,286,0.023935292
ENSG00000126264,0.089169914,0.074869748,309,1.191000579,1.41848238,0.234640865,286,0.533087319
ENSG00000113615,-0.139040647,0.053751162,309,-2.586746819,6.691259103,0.010182689,286,0.095413275
ENSG00000225434,-0.054592322,0.057528847,309,-0.94895561,0.90051675,0.343444352,286,0.639376135
ENSG00000242950,-0.115004379,0.052707073,309,-2.181953429,4.760920767,0.029926796,286,0.1773991
ENSG00000111196,0.15026292,0.052781242,309,2.846900065,8.104839982,0.004734407,286,0.060944032
ENSG00000164031,0.008276532,0.053743652,309,0.154000178,0.023716055,0.877718206,286,0.953123343
ENSG00000179921,-0.086156803,0.051780283,309,-1.663892096,2.768536908,0.097229248,286,0.336121134
ENSG00000164654,0.172156574,0.053113143,309,3.241317746,10.50614073,0.001330445,286,0.027744259
ENSG00000165501,0.144630476,0.054192093,309,2.668848311,7.122751305,0.00804586,286,0.082325143
ENSG00000161243,-0.034701756,0.05373793,309,-0.645759071,0.417004778,0.518953162,286,0.771219518
ENSG00000171823,-0.021263499,0.051833852,309,-0.410224168,0.168283868,0.681948644,286,0.865917666
ENSG00000198569,-0.050598726,0.051839359,309,-0.976067744,0.95270824,0.329855754,286,0.626371356
ENSG00000179172,0.241773113,0.056296065,309,4.294671625,18.44420437,2.40E-05,286,0.002528555
ENSG00000255179,0.040829335,0.051343975,309,0.795211801,0.632361809,0.427149754,286,0.707282649
ENSG00000141480,0.213822719,0.055838929,309,3.829276879,14.66336142,0.000157952,286,0.007887356
ENSG00000177839,0.016943173,0.056116129,309,0.301930548,0.091162056,0.762924445,286,0.907317213
ENSG00000100271,-0.042496978,0.054394563,309,-0.781272536,0.610386775,0.435288452,286,0.712807979
ENSG00000272990,-0.007059366,0.053324244,309,-0.132385667,0.017525965,0.89477234,286,0.959573438
ENSG00000108064,0.251778525,0.055210969,309,4.560298952,20.79632653,7.58E-06,286,0.001124812
ENSG00000204444,0.008511463,0.055167292,309,0.154284584,0.023803733,0.877494167,286,0.953123343
ENSG00000233382,-0.029997624,0.056142178,309,-0.53431529,0.285492829,0.593538507,286,0.81752503
ENSG00000270135,0.111450011,0.053204766,309,2.09473735,4.387924566,0.037074031,286,0.199654639
ENSG00000167904,0.026470904,0.054732043,309,0.483645465,0.233912936,0.629007586,286,0.837660658
ENSG00000125249,-0.027953015,0.054962996,309,-0.508578805,0.258652401,0.611439569,286,0.828101724
ENSG00000138411,-0.019286279,0.054590784,309,-0.353288187,0.124812543,0.724132663,286,0.888357829
ENSG00000203876,-0.034493567,0.057397393,309,-0.600960525,0.361153553,0.548342253,286,0.790564176
ENSG00000106565,-0.008971733,0.052863094,309,-0.169716382,0.02880365,0.865353174,286,0.948932118
ENSG00000137817,-0.117126386,0.056469726,309,-2.074144737,4.302076391,0.038960441,286,0.204266496
ENSG00000161149,0.062850492,0.056340627,309,1.115544757,1.244440105,0.265553489,286,0.566227565
ENSG00000101463,-0.134152573,0.054102979,309,-2.479578323,6.148308658,0.013729882,286,0.115515614
ENSG00000111664,0.015452955,0.051181105,309,0.30192695,0.091159883,0.762927185,286,0.907317213
ENSG00000242485,0.174476147,0.051892441,309,3.362265194,11.30482724,0.00087839,286,0.021935919
ENSG00000197614,-0.164332688,0.055784156,309,-2.945866679,8.678130491,0.003485386,286,0.050245773
ENSG00000250056,0.009357013,0.0534972,309,0.174906596,0.030592317,0.861276784,286,0.947469037
ENSG00000087237,0.018711146,0.055193098,309,0.339012429,0.114929427,0.734849145,286,0.893962289
ENSG00000106993,0.080120341,0.052528153,309,1.525283809,2.326490697,0.128293365,286,0.390007978
ENSG00000143614,0.038641519,0.059084494,309,0.6540044,0.427721756,0.513634485,286,0.768570986
ENSG00000204991,0.093964496,0.061615922,309,1.525003494,2.325635658,0.128363252,286,0.390007978
ENSG00000179407,0.088445829,0.05251255,309,1.68427982,2.836798514,0.093218563,286,0.32885985
ENSG00000175161,-0.002516307,0.058725431,309,-0.042848679,0.001836009,0.965852058,286,0.98777746
ENSG00000110628,-0.198141,0.057183471,309,-3.465004805,12.0062583,0.000611509,286,0.0178757
ENSG00000141968,0.06219812,0.083172751,309,0.747818474,0.55923247,0.455184101,286,0.725743008
ENSG00000161888,0.081175404,0.052608966,309,1.542995612,2.380835457,0.123937562,286,0.382569099
ENSG00000166762,0.01545489,0.054754382,309,0.282258503,0.079669863,0.777949452,286,0.913407254
ENSG00000163510,0.185414484,0.055176113,309,3.360412224,11.29237031,0.000884076,286,0.022018329
ENSG00000094661,0.002648474,0.053414842,309,0.04958312,0.002458486,0.960489208,286,0.985945347
ENSG00000112232,-0.064545042,0.05238616,309,-1.232101041,1.518072975,0.21892333,286,0.514468611
ENSG00000145949,-0.099159224,0.05405456,309,-1.834428476,3.365127833,0.067629137,286,0.275039124
ENSG00000158714,0.008021774,0.055235858,309,0.145227646,0.021091069,0.884633434,286,0.955334816
ENSG00000148143,-0.087788237,0.062526266,309,-1.404021743,1.971277056,0.161397324,286,0.439926394
